87,1,997.0,198.0,191.0,334.0,1,1,1.0
88,1,954.0,189.0,214.0,383.0,1,1,1.0
89,1,945.0,187.0,213.0,388.0,1,1,1.0
90,1,892.0,181.0,257.0,387.0,1,1,1.0
92,1,847.0,169.0,273.0,408.0,1,1,1.0
93,1,849.0,164.0,258.0,400.0,1,1,1.0
95,1,862.0,160.0,211.0,385.0,1,1,1.0
96,1,825.0,155.0,234.0,388.0,1,1,1.0
97,1,785.0,149.0,261.0,398.0,1,1,1.0
99,1,761.0,139.0,236.0,416.0,1,1,1.0
100,1,758.0,132.0,225.0,420.0,1,1,1.0
101,1,749.0,136.0,214.0,418.0,1,1,1.0
102,1,761.0,118.0,187.0,439.0,1,1,1.0
103,1,738.0,114.0,195.0,448.0,1,1,1.0
104,1,695.0,115.0,224.0,447.0,1,1,1.0
105,1,665.0,133.0,231.0,414.0,1,1,1.0
106,1,664.0,124.0,217.0,427.0,1,1,1.0
107,1,658.0,127.0,203.0,426.0,1,1,1.0
108,1,656.0,126.0,187.0,427.0,1,1,1.0
109,1,655.0,116.0,173.0,438.0,1,1,1.0
110,1,648.0,113.0,192.0,448.0,1,1,1.0
111,1,619.0,113.0,186.0,442.0,1,1,1.0
112,1,588.0,110.0,187.0,442.0,1,1,1.0
113,1,574.0,106.0,185.0,442.0,1,1,1.0
114,1,576.0,106.0,162.0,450.0,1,1,1.0
115,1,573.0,95.0,152.0,463.0,1,1,1.0
116,1,554.0,82.0,160.0,467.0,1,1,1.0
117,1,535.0,81.0,186.0,457.0,1,1,1.0
118,1,523.0,80.0,168.0,438.0,1,1,1.0
119,1,495.0,78.0,173.0,435.0,1,1,1.0
120,1,472.0,77.0,178.0,430.0,1,1,1.0
121,1,467.0,80.0,165.0,434.0,1,1,1.0
122,1,464.0,77.0,154.0,438.0,1,1,1.0
123,1,453.0,83.0,162.0,428.0,1,1,1.0
124,1,443.0,84.0,157.0,424.0,1,1,1.0
125,1,429.0,83.0,135.0,435.0,1,1,1.0
126,1,419.0,84.0,130.0,427.0,1,1,1.0
127,1,395.0,86.0,150.0,422.0,1,1,1.0
128,1,380.0,93.0,164.0,422.0,1,1,1.0
129,1,367.0,99.0,174.0,424.0,1,1,1.0
130,1,351.0,90.0,182.0,436.0,1,1,1.0
131,1,333.0,87.0,193.0,440.0,1,1,1.0
132,1,321.0,84.0,186.0,448.0,1,1,1.0
133,1,317.0,94.0,173.0,439.0,1,1,1.0
134,1,308.0,97.0,167.0,457.0,1,1,1.0
135,1,298.0,100.0,175.0,482.0,1,1,1.0
136,1,296.0,105.0,175.0,493.0,1,1,1.0
137,1,295.0,108.0,181.0,495.0,1,1,1.0
138,1,295.0,112.0,184.0,491.0,1,1,1.0
139,1,293.0,114.0,187.0,497.0,1,1,1.0
140,1,296.0,119.0,190.0,492.0,1,1,1.0
141,1,301.0,124.0,184.0,497.0,1,1,1.0
142,1,302.0,127.0,186.0,495.0,1,1,1.0
143,1,303.0,136.0,187.0,479.0,1,1,1.0
144,1,301.0,137.0,191.0,517.0,1,1,1.0
145,1,296.0,143.0,198.0,539.0,1,1,1.0
146,1,288.0,158.0,208.0,537.0,1,1,1.0
147,1,276.0,177.0,223.0,521.0,1,1,1.0
148,1,267.0,185.0,236.0,514.0,1,1,1.0
149,1,253.0,188.0,249.0,514.0,1,1,1.0
150,1,241.0,202.0,266.0,510.0,1,1,1.0
151,1,230.0,210.0,281.0,506.0,1,1,1.0
152,1,230.0,222.0,285.0,497.0,1,1,1.0
153,1,226.0,239.0,309.0,480.0,1,1,1.0
153,2,935.0,180.0,235.0,366.0,1,1,1.0
154,1,233.0,241.0,295.0,478.0,1,1,1.0
154,2,930.0,171.0,224.0,412.0,1,1,1.0
155,1,243.0,254.0,286.0,465.0,1,1,1.0
155,2,928.0,166.0,220.0,415.0,1,1,1.0
156,1,259.0,266.0,279.0,453.0,1,1,1.0
157,1,270.0,291.0,272.0,428.0,1,1,1.0
157,2,892.0,168.0,250.0,402.0,1,1,1.0
158,1,290.0,302.0,270.0,417.0,1,1,1.0
158,2,881.0,178.0,258.0,389.0,1,1,1.0
159,1,300.0,306.0,280.0,413.0,1,1,1.0
159,2,863.0,188.0,275.0,398.0,1,1,1.0
160,1,314.0,320.0,293.0,399.0,1,1,1.0
160,2,883.0,205.0,257.0,337.0,1,1,1.0
161,1,317.0,357.0,310.0,362.0,1,1,1.0
162,1,321.0,373.0,310.0,346.0,1,1,1.0
162,2,811.0,226.0,321.0,398.0,1,1,1.0
163,1,322.0,382.0,303.0,337.0,1,1,1.0
163,2,798.0,237.0,324.0,388.0,1,1,1.0
164,1,323.0,370.0,293.0,349.0,1,1,1.0
164,2,800.0,246.0,321.0,423.0,1,1,1.0
165,1,315.0,381.0,300.0,338.0,1,1,1.0
166,1,309.0,391.0,305.0,328.0,1,1,1.0
166,2,804.0,267.0,306.0,417.0,1,1,1.0
167,1,298.0,396.0,316.0,323.0,1,1,1.0
167,2,805.0,276.0,304.0,413.0,1,1,1.0
168,1,294.0,394.0,315.0,325.0,1,1,1.0
168,2,810.0,293.0,307.0,403.0,1,1,1.0
169,1,295.0,402.0,315.0,317.0,1,1,1.0
170,2,804.0,332.0,322.0,387.0,1,1,1.0
172,2,805.0,353.0,359.0,366.0,1,1,1.0
173,2,796.0,360.0,387.0,359.0,1,1,1.0
174,2,787.0,377.0,425.0,342.0,1,1,1.0
175,2,864.0,400.0,361.0,319.0,1,1,1.0
179,2,855.0,405.0,377.0,314.0,1,1,1.0
180,2,888.0,413.0,354.0,306.0,1,1,1.0
181,2,897.0,407.0,346.0,312.0,1,1,1.0
182,2,892.0,398.0,354.0,321.0,1,1,1.0
183,2,889.0,403.0,355.0,316.0,1,1,1.0
185,1,310.0,437.0,302.0,282.0,1,1,1.0
185,2,850.0,379.0,390.0,339.0,1,1,1.0
186,1,318.0,426.0,291.0,293.0,1,1,1.0
186,2,844.0,375.0,400.0,344.0,1,1,1.0
