22,1,1.0,452.0,309.0,617.0,1,1,1.0
23,1,11.97,406.01,331.86999999999995,662.1200000000001,1,1,1.0
24,1,25.88,380.65,345.0,686.57,1,1,1.0
25,1,45.75,358.82,357.38,707.3700000000001,1,1,1.0
26,1,161.0,347.29,374.57000000000005,722.1500000000001,1,1,1.0
27,1,230.49,342.74,390.66999999999996,726.5,1,1,1.0
28,1,263.45,339.18,408.35999999999996,728.5899999999999,1,1,1.0
29,1,277.72,339.87,426.38,727.35,1,1,1.0
30,1,285.32,340.68,443.07,727.02,1,1,1.0
31,1,289.35,338.74,458.61,729.81,1,1,1.0
32,1,288.99,333.69,472.36,735.1799999999998,1,1,1.0
33,1,288.24,324.8,485.04999999999995,744.19,1,1,1.0
34,1,284.55,315.12,495.05,754.57,1,1,1.0
35,1,280.4,303.17,502.22,766.1299999999999,1,1,1.0
36,1,295.16,291.04,508.36999999999995,777.44,1,1,1.0
37,1,322.24,276.89,516.98,791.93,1,1,1.0
38,1,358.17,261.35,526.97,806.3000000000001,1,1,1.0
39,1,389.45,247.24,537.69,821.26,1,1,1.0
40,1,413.92,235.0,545.8499999999999,833.1800000000001,1,1,1.0
41,1,432.55,223.5,554.9100000000001,843.25,1,1,1.0
42,1,444.28,214.25,567.65,854.56,1,1,1.0
43,1,452.52,208.46,578.77,861.1399999999999,1,1,1.0
44,1,459.31,205.31,588.72,863.95,1,1,1.0
45,1,462.85,203.18,598.9799999999999,865.9399999999998,1,1,1.0
46,1,464.46,202.05,609.45,867.6700000000001,1,1,1.0
47,1,465.96,201.93,618.78,867.3599999999999,1,1,1.0
48,1,467.28,200.22,628.5,868.24,1,1,1.0
49,1,465.92,197.19,637.77,871.6099999999999,1,1,1.0
50,1,465.96,193.66,644.51,875.93,1,1,1.0
51,1,473.16,189.25,646.3399999999999,879.3299999999999,1,1,1.0
52,1,483.1,185.16,643.7099999999999,883.0300000000001,1,1,1.0
53,1,495.71,180.54,636.49,887.5,1,1,1.0
54,1,510.4,175.04,627.15,894.9200000000001,1,1,1.0
55,1,529.41,170.52,612.89,899.51,1,1,1.0
56,1,548.02,164.41,599.47,905.65,1,1,1.0
57,1,565.17,157.69,586.43,912.3699999999999,1,1,1.0
58,1,583.47,154.01,571.19,915.3900000000001,1,1,1.0
59,1,601.51,150.85,556.5,918.9499999999999,1,1,1.0
60,1,620.82,149.19,540.68,920.77,1,1,1.0
61,1,643.89,148.75,525.13,921.9200000000001,1,1,1.0
62,1,667.47,149.42,509.31999999999994,921.5200000000001,1,1,1.0
63,1,693.14,150.49,494.14,920.54,1,1,1.0
64,1,720.92,151.04,480.5400000000001,920.02,1,1,1.0
65,1,749.04,150.71,469.29999999999995,921.02,1,1,1.0
66,1,779.6,150.68,459.2599999999999,921.29,1,1,1.0
67,1,806.8,147.48,451.94000000000005,924.5799999999999,1,1,1.0
68,1,831.42,141.74,446.92999999999995,929.6800000000001,1,1,1.0
69,1,854.19,138.34,441.6399999999999,932.18,1,1,1.0
70,1,876.81,135.83,437.6600000000001,934.34,1,1,1.0
71,1,896.0,136.31,433.5799999999999,934.3900000000001,1,1,1.0
