3,1,635.0,353.0,260.0,718.0,1,1,1.0
3,2,829.0,316.0,188.0,692.0,1,1,1.0
4,1,632.0,349.0,258.0,727.0,1,1,1.0
4,2,825.0,314.0,187.0,679.0,1,1,1.0
5,1,628.0,346.0,257.0,722.0,1,1,1.0
5,2,820.0,312.0,189.0,669.0,1,1,1.0
6,1,627.0,344.0,253.0,722.0,1,1,1.0
6,2,815.0,309.0,193.0,668.0,1,1,1.0
7,1,625.0,342.0,251.0,720.0,1,1,1.0
7,2,810.0,307.0,199.0,662.0,1,1,1.0
8,1,623.0,340.0,250.0,719.0,1,1,1.0
8,2,805.0,304.0,207.0,664.0,1,1,1.0
9,1,622.0,339.0,248.0,715.0,1,1,1.0
9,2,801.0,302.0,215.0,665.0,1,1,1.0
10,1,621.0,338.0,245.0,716.0,1,1,1.0
10,2,797.0,302.0,223.0,665.0,1,1,1.0
11,1,620.0,338.0,243.0,717.0,1,1,1.0
11,2,794.0,302.0,228.0,664.0,1,1,1.0
12,1,621.0,338.0,238.0,716.0,1,1,1.0
12,2,791.0,302.0,233.0,665.0,1,1,1.0
13,1,621.0,339.0,234.0,714.0,1,1,1.0
13,2,788.0,303.0,237.0,663.0,1,1,1.0
14,1,622.0,339.0,231.0,715.0,1,1,1.0
14,2,787.0,304.0,238.0,663.0,1,1,1.0
15,1,623.0,340.0,227.0,714.0,1,1,1.0
15,2,787.0,304.0,237.0,663.0,1,1,1.0
16,1,625.0,340.0,224.0,714.0,1,1,1.0
16,2,789.0,304.0,232.0,662.0,1,1,1.0
17,1,627.0,340.0,221.0,713.0,1,1,1.0
17,2,790.0,304.0,226.0,662.0,1,1,1.0
18,1,629.0,340.0,218.0,713.0,1,1,1.0
18,2,791.0,303.0,215.0,660.0,1,1,1.0
19,1,632.0,338.0,216.0,714.0,1,1,1.0
19,2,793.0,301.0,204.0,653.0,1,1,1.0
20,1,633.0,336.0,215.0,713.0,1,1,1.0
20,2,795.0,300.0,193.0,635.0,1,1,1.0
21,1,633.0,335.0,216.0,695.0,1,1,1.0
21,2,798.0,300.0,182.0,628.0,1,1,1.0
22,1,633.0,333.0,216.0,676.0,1,1,1.0
22,2,797.0,299.0,180.0,611.0,1,1,1.0
23,1,634.0,333.0,216.0,661.0,1,1,1.0
23,2,797.0,297.0,177.0,601.0,1,1,1.0
24,1,634.0,332.0,217.0,641.0,1,1,1.0
24,2,796.0,295.0,175.0,603.0,1,1,1.0
25,1,634.0,330.0,217.0,638.0,1,1,1.0
25,2,794.0,294.0,174.0,603.0,1,1,1.0
