3,1,966.0,373.0,359.0,696.0,1,1,1.0
3,2,1075.2,315.0,272.79999999999995,706.4,1,1,1.0
4,1,976.0,371.0,354.0,698.0,1,1,1.0
4,2,1077.9,311.0,274.0999999999999,754.8,1,1,1.0
5,1,988.0,372.0,347.0,697.0,1,1,1.0
5,2,1084.5,308.0,268.5,723.2,1,1,1.0
6,1,1001.0,371.0,343.0,698.0,1,1,1.0
6,2,1086.8,301.0,267.20000000000005,739.0999999999999,1,1,1.0
7,1,1012.0,369.0,341.0,699.0,1,1,1.0
7,2,1095.1,296.0,262.9000000000001,736.4000000000001,1,1,1.0
8,1,1023.0,367.0,342.0,702.0,1,1,1.0
8,2,1097.8,292.0,264.20000000000005,738.0,1,1,1.0
9,1,1034.0,362.0,339.0,718.0,1,1,1.0
9,2,1099.5,288.0,260.5,740.0,1,1,1.0
10,1,1045.0,357.0,338.0,723.0,1,1,1.0
10,2,1112.0,287.0,248.0,742.9000000000001,1,1,1.0
11,1,1054.0,353.0,340.0,717.0,1,1,1.0
11,2,1118.0,285.0,242.0,750.5,1,1,1.0
12,1,1063.0,347.0,342.0,723.0,1,1,1.0
12,2,1124.0,285.0,234.0,749.0999999999999,1,1,1.0
13,1,1069.0,344.0,347.0,726.0,1,1,1.0
13,2,1129.0,282.0,235.79999999999995,755.7,1,1,1.0
14,1,1076.0,339.0,347.0,730.0,1,1,1.0
14,2,1129.0,282.0,230.5,732.1,1,1,1.0
15,1,1084.0,337.0,345.0,732.0,1,1,1.0
15,2,1129.0,282.0,233.20000000000005,715.1,1,1,1.0
16,1,1093.0,334.0,342.0,734.0,1,1,1.0
16,2,1144.0,286.0,219.5999999999999,706.9,1,1,1.0
17,1,1103.0,332.0,336.0,737.0,1,1,1.0
17,2,1150.0,286.0,219.9000000000001,698.3,1,1,1.0
18,1,1109.0,332.0,335.0,737.0,1,1,1.0
18,2,1156.0,287.0,216.0,691.0,1,1,1.0
19,1,1116.0,332.0,331.0,735.0,1,1,1.0
19,2,1161.0,287.0,219.9000000000001,683.2,1,1,1.0
20,1,1123.0,331.0,327.0,737.0,1,1,1.0
20,2,1166.0,285.0,218.5999999999999,693.3,1,1,1.0
21,1,1130.0,330.0,323.0,739.0,1,1,1.0
21,2,1172.0,284.0,219.20000000000005,677.9,1,1,1.0
22,1,1136.0,327.0,320.0,743.0,1,1,1.0
22,2,1177.0,281.0,216.5,680.0,1,1,1.0
23,1,1140.0,322.0,319.0,748.0,1,1,1.0
23,2,1181.0,277.0,214.0999999999999,683.6,1,1,1.0
24,1,1146.0,321.0,317.0,749.0,1,1,1.0
24,2,1184.0,275.0,206.0,655.1,1,1,1.0
25,1,1152.0,312.0,311.0,759.0,1,1,1.0
25,2,1189.0,273.0,209.0,629.0,1,1,1.0
26,1,1157.0,304.0,308.0,767.0,1,1,1.0
26,2,1189.0,273.0,209.0,630.3,1,1,1.0
27,1,1162.0,299.0,304.0,772.0,1,1,1.0
27,2,1192.0,267.0,211.0,639.3,1,1,1.0
28,1,1166.0,295.0,303.0,776.0,1,1,1.0
28,2,1194.0,266.0,213.0,633.4,1,1,1.0
29,1,1173.0,291.0,297.0,780.0,1,1,1.0
29,2,1198.0,267.0,209.0,635.3,1,1,1.0
30,1,1179.0,288.0,291.0,784.0,1,1,1.0
30,2,1199.0,268.0,209.0,634.3,1,1,1.0
31,1,1183.0,289.0,287.0,784.0,1,1,1.0
31,2,1201.0,267.0,208.0,638.3,1,1,1.0
32,1,1187.0,289.0,283.0,782.0,1,1,1.0
32,2,1204.0,265.0,210.0,633.0,1,1,1.0
33,1,1190.0,287.0,280.0,783.0,1,1,1.0
33,2,1204.0,265.0,210.0,635.7,1,1,1.0
34,3,1063.0,207.0,95.0,372.0,1,1,1.0
34,1,1192.0,287.0,280.0,782.0,1,1,1.0
34,2,1200.93,265.0,213.06999999999994,635.7,1,1,1.0
35,3,1064.0,206.0,93.0,375.0,1,1,1.0
35,1,1195.0,288.0,280.0,781.0,1,1,1.0
35,2,1197.87,265.0,216.1300000000001,635.7,1,1,1.0
36,3,1063.0,205.0,95.0,374.0,1,1,1.0
36,1,1210.0,288.0,268.0,781.0,1,1,1.0
36,2,1194.8,265.0,219.20000000000005,635.7,1,1,1.0
37,3,1064.0,204.0,94.0,374.0,1,1,1.0
37,1,1218.0,288.0,267.0,776.0,1,1,1.0
37,2,1194.4,264.0,224.79999999999995,628.8,1,1,1.0
38,3,1063.0,205.0,104.20000000000005,372.0,1,1,1.0
38,1,1226.0,289.0,265.0,768.0,1,1,1.0
38,2,1194.0,263.0,230.4000000000001,621.9,1,1,1.0
39,3,1064.0,204.0,115.79999999999995,373.0,1,1,1.0
39,1,1232.0,289.0,263.0,753.0,1,1,1.0
39,2,1198.0,261.0,227.70000000000005,613.3,1,1,1.0
40,3,1064.0,204.0,122.09999999999991,373.0,1,1,1.0
40,1,1241.0,287.0,259.0,736.0,1,1,1.0
40,2,1201.0,259.0,223.70000000000005,607.0,1,1,1.0
41,3,1063.0,205.0,130.06999999999994,375.0,1,1,1.0
41,1,1243.0,286.0,260.0,714.0,1,1,1.0
41,2,1206.0,257.0,225.29999999999995,587.6,1,1,1.0
42,3,1062.0,206.0,138.02999999999997,377.0,1,1,1.0
42,1,1248.0,283.0,257.0,704.0,1,1,1.0
42,2,1211.0,256.0,210.5,557.6,1,1,1.0
43,3,1061.0,207.0,146.0,379.0,1,1,1.0
43,1,1254.0,280.0,252.0,708.0,1,1,1.0
43,2,1219.0,254.0,200.29999999999995,555.2,1,1,1.0
44,3,1062.0,207.0,151.0,376.0,1,1,1.0
44,1,1260.0,274.0,251.0,715.0,1,1,1.0
44,2,1225.0,253.0,190.70000000000005,557.3,1,1,1.0
45,3,1062.0,206.0,155.0,377.0,1,1,1.0
45,1,1265.0,270.0,250.0,715.0,1,1,1.0
45,2,1232.0,252.0,178.0,560.1,1,1,1.0
46,3,1065.0,205.0,153.0,381.0,1,1,1.0
46,1,1270.0,268.0,249.0,720.0,1,1,1.0
46,2,1237.0,254.0,174.0,560.9,1,1,1.0
47,3,1066.0,204.0,156.0,383.0,1,1,1.0
47,1,1275.0,267.0,247.0,721.0,1,1,1.0
47,2,1238.0,249.0,170.70000000000005,558.7,1,1,1.0
48,3,1071.0,205.0,154.0,383.0,1,1,1.0
48,1,1279.0,265.0,247.0,719.0,1,1,1.0
48,2,1242.0,250.0,168.0999999999999,561.0,1,1,1.0
49,3,1085.0,205.0,141.0,382.0,1,1,1.0
49,1,1281.0,264.0,248.0,716.0,1,1,1.0
49,2,1247.0,249.0,170.29999999999995,562.0,1,1,1.0
50,3,1083.0,205.0,143.0,383.0,1,1,1.0
50,1,1283.0,266.0,245.0,719.0,1,1,1.0
50,2,1251.0,250.0,170.0,560.0,1,1,1.0
51,3,1080.0,204.0,145.0,385.0,1,1,1.0
51,1,1285.0,266.0,245.0,715.0,1,1,1.0
51,2,1257.0,249.0,166.29999999999995,564.0,1,1,1.0
52,3,1086.0,204.0,138.0,384.0,1,1,1.0
52,1,1287.0,265.0,244.0,711.0,1,1,1.0
52,2,1252.0,249.0,172.29999999999995,562.6,1,1,1.0
53,3,1093.0,204.0,127.0,383.0,1,1,1.0
53,1,1285.0,264.0,241.0,702.0,1,1,1.0
53,2,1258.0,248.0,180.4000000000001,563.9,1,1,1.0
54,3,1098.0,205.0,119.0,381.0,1,1,1.0
54,1,1284.0,264.0,240.0,697.0,1,1,1.0
54,2,1263.0,248.0,170.4000000000001,558.7,1,1,1.0
55,3,1094.0,206.0,117.0,381.0,1,1,1.0
55,1,1283.0,263.0,240.0,687.0,1,1,1.0
55,2,1267.0,246.0,189.70000000000005,531.8,1,1,1.0
56,3,1076.0,206.0,131.0,383.0,1,1,1.0
56,1,1284.0,261.0,238.0,685.0,1,1,1.0
56,2,1270.0,243.0,180.9000000000001,527.3,1,1,1.0
57,3,1108.0,206.0,93.0,380.0,1,1,1.0
57,1,1286.0,259.0,236.0,660.0,1,1,1.0
57,2,1272.0,241.0,187.70000000000005,512.7,1,1,1.0
58,3,1111.0,207.0,87.0,379.0,1,1,1.0
58,1,1286.0,256.0,235.0,640.0,1,1,1.0
58,2,1273.0,240.0,172.29999999999995,518.0,1,1,1.0
59,3,1117.0,207.0,87.0,378.0,1,1,1.0
59,1,1288.0,254.0,233.0,631.0,1,1,1.0
59,2,1274.0,239.0,193.20000000000005,525.6,1,1,1.0
60,3,1120.0,207.0,92.0,378.0,1,1,1.0
60,1,1290.0,251.0,229.0,634.0,1,1,1.0
60,2,1274.0,238.0,178.20000000000005,516.8,1,1,1.0
61,3,1120.0,207.0,107.0,378.0,1,1,1.0
61,1,1290.0,249.0,228.0,633.0,1,1,1.0
61,2,1275.0,239.0,180.79999999999995,516.7,1,1,1.0
62,3,1120.0,207.0,123.0,378.0,1,1,1.0
62,1,1291.0,250.0,226.0,631.0,1,1,1.0
62,2,1276.0,238.0,193.9000000000001,510.5,1,1,1.0
63,3,1122.0,206.0,137.0,380.0,1,1,1.0
63,1,1291.0,250.0,225.0,627.0,1,1,1.0
63,2,1277.0,238.0,192.0,510.0,1,1,1.0
64,3,1124.0,208.0,145.0,378.0,1,1,1.0
64,1,1291.0,250.0,222.0,626.0,1,1,1.0
64,2,1280.0,240.0,181.4000000000001,504.4,1,1,1.0
65,3,1125.0,208.0,152.0,378.0,1,1,1.0
65,1,1294.0,251.0,217.0,625.0,1,1,1.0
65,2,1274.0,236.0,196.0999999999999,518.0,1,1,1.0
66,3,1125.0,208.0,155.0,378.0,1,1,1.0
66,1,1298.0,251.0,212.0,626.0,1,1,1.0
66,2,1278.0,236.0,191.4000000000001,507.9,1,1,1.0
67,3,1126.0,208.0,155.0,379.0,1,1,1.0
67,1,1302.0,251.0,209.0,631.0,1,1,1.0
67,2,1280.0,238.0,186.4000000000001,509.79999999999995,1,1,1.0
68,3,1126.0,209.0,154.0,378.0,1,1,1.0
68,1,1305.0,251.0,209.0,608.0,1,1,1.0
68,2,1281.0,238.0,191.0999999999999,511.70000000000005,1,1,1.0
69,3,1124.0,209.0,154.0,381.0,1,1,1.0
69,1,1311.0,250.0,205.0,607.0,1,1,1.0
69,2,1282.0,236.0,190.5,512.5,1,1,1.0
70,3,1125.0,208.0,154.0,383.0,1,1,1.0
70,1,1316.0,249.0,203.0,605.0,1,1,1.0
70,2,1284.0,235.0,178.70000000000005,514.1,1,1,1.0
71,3,1125.0,208.0,154.0,383.0,1,1,1.0
71,1,1318.0,247.0,205.0,596.0,1,1,1.0
71,2,1286.0,234.0,180.29999999999995,508.20000000000005,1,1,1.0
72,3,1124.0,208.0,154.0,383.0,1,1,1.0
72,1,1322.0,244.0,204.0,587.0,1,1,1.0
72,2,1288.0,233.0,170.0999999999999,504.5,1,1,1.0
73,3,1126.0,207.0,152.0,383.0,1,1,1.0
73,1,1325.0,242.0,205.0,578.0,1,1,1.0
73,2,1290.0,231.0,175.4000000000001,477.29999999999995,1,1,1.0
74,3,1132.0,206.0,146.0,384.0,1,1,1.0
74,1,1327.0,240.0,206.0,565.0,1,1,1.0
74,2,1293.0,229.0,165.9000000000001,462.5,1,1,1.0
75,3,1137.0,206.0,143.0,383.0,1,1,1.0
75,1,1329.0,238.0,205.0,563.0,1,1,1.0
75,2,1296.0,228.0,163.5,462.20000000000005,1,1,1.0
76,3,1149.0,206.0,129.0,384.0,1,1,1.0
76,1,1333.0,237.0,202.0,564.0,1,1,1.0
76,2,1299.0,225.0,163.20000000000005,469.5,1,1,1.0
77,3,1156.0,206.0,127.0,385.0,1,1,1.0
77,1,1336.0,237.0,200.0,565.0,1,1,1.0
77,2,1300.0,223.0,158.5999999999999,464.6,1,1,1.0
78,3,1165.0,205.0,128.0,386.0,1,1,1.0
78,1,1338.0,237.0,199.0,564.0,1,1,1.0
78,2,1301.0,222.0,158.5999999999999,477.1,1,1,1.0
79,3,1171.0,205.0,131.0,388.0,1,1,1.0
79,1,1341.0,237.0,198.0,563.0,1,1,1.0
79,2,1302.0,222.0,137.4000000000001,464.0,1,1,1.0
80,3,1172.0,205.0,130.0,389.0,1,1,1.0
80,1,1345.0,236.0,193.0,564.0,1,1,1.0
80,2,1302.0,221.0,124.0,464.0,1,1,1.0
81,3,1170.0,205.0,127.0,392.0,1,1,1.0
81,1,1348.0,237.0,192.0,560.0,1,1,1.0
81,2,1302.0,221.0,124.0,464.0,1,1,1.0
82,3,1168.0,205.0,142.0,396.0,1,1,1.0
82,1,1351.0,237.0,191.0,561.0,1,1,1.0
82,2,1303.0,223.0,122.0,461.0,1,1,1.0
83,3,1168.0,205.0,144.0,401.0,1,1,1.0
83,1,1351.0,236.0,193.0,558.0,1,1,1.0
83,2,1303.0,222.0,122.0,463.0,1,1,1.0
84,3,1167.0,206.0,149.0,402.0,1,1,1.0
84,1,1352.0,236.0,193.0,551.0,1,1,1.0
84,2,1304.0,223.0,120.0,462.0,1,1,1.0
85,3,1168.0,206.0,150.0,404.0,1,1,1.0
85,1,1353.0,238.0,192.0,545.0,1,1,1.0
85,2,1305.0,224.0,118.0,459.0,1,1,1.0
86,3,1169.0,207.0,150.0,407.0,1,1,1.0
86,1,1356.0,236.0,188.0,537.0,1,1,1.0
86,2,1305.0,224.0,118.0,458.0,1,1,1.0
87,3,1171.0,207.0,151.0,409.0,1,1,1.0
87,1,1357.0,235.0,187.0,527.0,1,1,1.0
87,2,1307.0,224.0,117.0,457.0,1,1,1.0
88,3,1173.0,208.0,151.0,408.0,1,1,1.0
88,1,1358.0,233.0,187.0,521.0,1,1,1.0
88,2,1308.0,223.0,116.0,455.0,1,1,1.0
89,3,1176.0,210.0,148.0,407.0,1,1,1.0
89,1,1360.0,232.0,187.0,508.0,1,1,1.0
89,2,1309.0,223.0,117.0,449.0,1,1,1.0
90,3,1180.0,211.0,145.0,406.0,1,1,1.0
90,1,1362.0,231.0,185.0,507.0,1,1,1.0
90,2,1310.0,221.0,118.0,441.0,1,1,1.0
91,3,1184.0,211.0,141.0,406.0,1,1,1.0
91,1,1362.0,229.0,187.0,508.0,1,1,1.0
91,2,1311.0,219.0,119.0,435.0,1,1,1.0
92,3,1187.0,211.0,139.0,407.0,1,1,1.0
92,1,1363.0,231.0,186.0,506.0,1,1,1.0
92,2,1312.0,217.0,120.0,427.0,1,1,1.0
93,3,1191.0,211.0,135.0,407.0,1,1,1.0
93,1,1364.0,229.0,185.0,507.0,1,1,1.0
93,2,1311.0,216.0,124.0,420.0,1,1,1.0
94,3,1193.0,212.0,133.0,407.0,1,1,1.0
94,1,1366.0,228.0,184.0,508.0,1,1,1.0
94,2,1313.0,214.0,125.0,416.0,1,1,1.0
95,3,1194.0,213.0,133.0,405.0,1,1,1.0
95,1,1368.0,228.0,183.0,507.0,1,1,1.0
95,2,1315.0,214.0,125.0,416.0,1,1,1.0
96,3,1195.0,214.0,133.0,403.0,1,1,1.0
96,1,1372.0,228.0,179.0,506.0,1,1,1.0
96,2,1318.0,214.0,124.0,416.0,1,1,1.0
